date,entry_time,entry,stop,target,exit_price,outcome,risk_points,pnl_points,rr,mfe,mae,quality_score,year,month
2023-02-21,2023-02-21 10:50:00,12167.0,12174.5,12152.0,12152.0,win,7.5,15.0,2.0,16.5,0.0,9,2023,2023-02
2023-02-22,2023-02-22 09:27:00,12080.25,12090.0,12060.75,12060.75,win,9.75,19.5,2.0,21.5,-7.5,9,2023,2023-02
2023-02-22,2023-02-22 09:29:00,12077.5,12088.25,12056.0,12056.0,win,10.75,21.5,2.0,25.0,-1.25,9,2023,2023-02
2023-02-22,2023-02-22 09:32:00,12044.0,12055.75,12020.5,12055.75,loss,11.75,-11.75,-1.0,10.0,-13.5,9,2023,2023-02
2023-02-22,2023-02-22 09:33:00,12036.5,12048.75,12012.0,12048.75,loss,12.25,-12.25,-1.0,2.5,-15.5,9,2023,2023-02
2023-02-24,2023-02-24 08:37:00,12007.5,12024.0,11974.5,12024.0,loss,16.5,-16.5,-1.0,8.5,-22.0,9,2023,2023-02
2023-02-24,2023-02-24 08:47:00,11958.25,11980.75,11913.25,11980.75,loss,22.5,-22.5,-1.0,3.0,-24.0,9,2023,2023-02
2023-02-24,2023-02-24 10:55:00,11991.5,12004.25,11966.0,11966.0,win,12.75,25.5,2.0,28.5,-6.75,9,2023,2023-02
2023-02-28,2023-02-28 08:49:00,12083.5,12102.25,12046.0,12102.25,loss,18.75,-18.75,-1.0,18.5,-28.25,9,2023,2023-02
2023-02-28,2023-02-28 09:11:00,12084.0,12107.25,12037.5,12107.25,loss,23.25,-23.25,-1.0,38.0,-24.75,9,2023,2023-02
2023-03-01,2023-03-01 08:35:00,12023.75,12036.0,11999.25,12036.0,loss,12.25,-12.25,-1.0,19.75,-16.75,9,2023,2023-03
2023-03-01,2023-03-01 09:06:00,11996.5,12019.75,11950.0,12019.75,loss,23.25,-23.25,-1.0,43.5,-26.75,9,2023,2023-03
2023-03-01,2023-03-01 10:33:00,11954.0,11963.75,11934.5,11963.75,loss,9.75,-9.75,-1.0,5.0,-13.75,9,2023,2023-03
2023-03-01,2023-03-01 10:43:00,11972.75,11981.75,11954.75,11981.75,loss,9.0,-9.0,-1.0,5.25,-11.25,9,2023,2023-03
2023-03-02,2023-03-02 08:36:00,11866.0,11883.5,11831.0,11883.5,loss,17.5,-17.5,-1.0,15.25,-18.75,9,2023,2023-03
2023-03-02,2023-03-02 10:29:00,11891.5,11900.25,11874.0,11900.25,loss,8.75,-8.75,-1.0,8.25,-14.25,9,2023,2023-03
2023-03-02,2023-03-02 10:34:00,11888.5,11897.0,11871.5,11897.0,loss,8.5,-8.5,-1.0,5.25,-10.5,9,2023,2023-03
2023-03-02,2023-03-02 10:43:00,11888.75,11896.75,11872.75,11896.75,loss,8.0,-8.0,-1.0,2.5,-9.25,9,2023,2023-03
2023-03-07,2023-03-07 09:25:00,12239.0,12252.5,12212.0,12252.5,loss,13.5,-13.5,-1.0,12.75,-27.75,9,2023,2023-03
2023-03-07,2023-03-07 09:39:00,12295.25,12311.75,12262.25,12262.25,win,16.5,33.0,2.0,51.25,-1.75,9,2023,2023-03
2023-03-07,2023-03-07 10:12:00,12240.0,12259.75,12200.5,12259.75,loss,19.75,-19.75,-1.0,29.5,-23.75,9,2023,2023-03
2023-03-07,2023-03-07 10:46:00,12244.0,12258.25,12215.5,12258.25,loss,14.25,-14.25,-1.0,1.75,-15.0,9,2023,2023-03
2023-03-07,2023-03-07 10:53:00,12239.75,12252.5,12214.25,12252.5,loss,12.75,-12.75,-1.0,21.5,-23.25,9,2023,2023-03
2023-03-07,2023-03-07 10:57:00,12223.5,12234.5,12201.5,12234.5,loss,11.0,-11.0,-1.0,5.0,-11.25,9,2023,2023-03
2023-03-10,2023-03-10 09:00:00,11909.75,11951.0,11827.25,11951.0,loss,41.25,-41.25,-1.0,4.25,-56.75,9,2023,2023-03
2023-03-10,2023-03-10 09:34:00,11934.75,11965.0,11874.25,11965.0,loss,30.25,-30.25,-1.0,4.0,-33.0,9,2023,2023-03
2023-03-15,2023-03-15 09:01:00,12221.0,12234.25,12194.5,12234.25,loss,13.25,-13.25,-1.0,9.5,-15.75,9,2023,2023-03
2023-03-15,2023-03-15 10:37:00,12225.75,12239.0,12199.25,12199.25,win,13.25,26.5,2.0,30.75,-13.0,9,2023,2023-03
2023-03-15,2023-03-15 10:57:00,12195.25,12209.0,12167.75,12209.0,loss,13.75,-13.75,-1.0,11.75,-13.75,9,2023,2023-03
2023-03-15,2023-03-15 10:58:00,12185.0,12208.75,12137.5,12208.75,loss,23.75,-23.75,-1.0,1.0,-24.0,9,2023,2023-03
2023-03-17,2023-03-17 09:23:00,12627.0,12648.25,12584.5,12584.5,win,21.25,42.5,2.0,42.5,0.0,9,2023,2023-03
2023-03-17,2023-03-17 09:37:00,12615.5,12630.0,12586.5,12586.5,win,14.5,29.0,2.0,30.5,-4.25,9,2023,2023-03
2023-03-17,2023-03-17 09:40:00,12592.0,12604.5,12567.0,12604.5,loss,12.5,-12.5,-1.0,22.5,-13.5,9,2023,2023-03
2023-03-17,2023-03-17 10:34:00,12665.75,12679.0,12639.25,12639.25,win,13.25,26.5,2.0,32.25,-1.25,9,2023,2023-03
2023-03-17,2023-03-17 10:35:00,12658.0,12668.0,12638.0,12638.0,win,10.0,20.0,2.0,24.5,-4.25,11,2023,2023-03
2023-03-20,2023-03-20 08:33:00,12604.75,12622.0,12570.25,12622.0,loss,17.25,-17.25,-1.0,6.75,-17.75,9,2023,2023-03
2023-03-20,2023-03-20 09:34:00,12672.75,12681.5,12655.25,12681.5,loss,8.75,-8.75,-1.0,5.25,-9.0,11,2023,2023-03
2023-03-20,2023-03-20 10:10:00,12592.75,12606.5,12565.25,12565.25,win,13.75,27.5,2.0,27.5,-4.25,9,2023,2023-03
2023-03-20,2023-03-20 10:32:00,12602.75,12616.5,12575.25,12616.5,loss,13.75,-13.75,-1.0,8.5,-18.75,9,2023,2023-03
2023-03-21,2023-03-21 08:52:00,12737.0,12754.75,12701.5,12754.75,loss,17.75,-17.75,-1.0,23.75,-18.75,9,2023,2023-03
2023-03-24,2023-03-24 08:36:00,12805.5,12827.0,12762.5,12762.5,win,21.5,43.0,2.0,45.5,-17.5,9,2023,2023-03
2023-03-24,2023-03-24 08:41:00,12791.0,12805.5,12762.0,12805.5,loss,14.5,-14.5,-1.0,16.75,-16.0,9,2023,2023-03
2023-03-24,2023-03-24 09:08:00,12780.0,12800.0,12740.0,12740.0,win,20.0,40.0,2.0,43.25,-0.5,9,2023,2023-03
2023-03-24,2023-03-24 09:09:00,12766.75,12781.5,12737.25,12737.25,win,14.75,29.5,2.0,30.0,-7.25,9,2023,2023-03
2023-03-24,2023-03-24 09:38:00,12757.75,12767.0,12739.25,12767.0,loss,9.25,-9.25,-1.0,9.25,-11.5,9,2023,2023-03
2023-03-27,2023-03-27 08:59:00,12873.5,12884.75,12851.0,12851.0,win,11.25,22.5,2.0,23.0,-0.75,9,2023,2023-03
2023-03-27,2023-03-27 09:00:00,12862.5,12875.25,12837.0,12837.0,win,12.75,25.5,2.0,29.75,-6.75,9,2023,2023-03
2023-03-27,2023-03-27 09:11:00,12825.5,12837.0,12802.5,12837.0,loss,11.5,-11.5,-1.0,1.75,-18.5,9,2023,2023-03
2023-03-27,2023-03-27 10:53:00,12792.5,12801.25,12775.0,12801.25,loss,8.75,-8.75,-1.0,13.25,-11.0,9,2023,2023-03
2023-03-28,2023-03-28 08:33:00,12676.0,12688.25,12651.5,12651.5,win,12.25,24.5,2.0,26.0,-2.0,9,2023,2023-03
2023-03-28,2023-03-28 10:32:00,12667.5,12674.25,12654.0,12674.25,loss,6.75,-6.75,-1.0,4.0,-8.25,9,2023,2023-03
2023-03-28,2023-03-28 10:42:00,12677.5,12687.0,12658.5,12687.0,loss,9.5,-9.5,-1.0,4.75,-9.5,9,2023,2023-03
2023-04-04,2023-04-04 08:41:00,13269.5,13283.25,13242.0,13283.25,loss,13.75,-13.75,-1.0,10.75,-14.75,9,2023,2023-04
2023-04-04,2023-04-04 08:59:00,13255.5,13269.5,13227.5,13227.5,win,14.0,28.0,2.0,32.25,-13.0,9,2023,2023-04
2023-04-04,2023-04-04 09:40:00,13229.25,13236.75,13214.25,13236.75,loss,7.5,-7.5,-1.0,5.25,-10.75,9,2023,2023-04
2023-04-04,2023-04-04 10:34:00,13216.25,13222.75,13203.25,13222.75,loss,6.5,-6.5,-1.0,10.5,-10.5,9,2023,2023-04
2023-04-05,2023-04-05 09:15:00,13043.0,13050.25,13028.5,13050.25,loss,7.25,-7.25,-1.0,11.75,-10.5,9,2023,2023-04
2023-04-05,2023-04-05 09:44:00,13038.5,13049.0,13017.5,13049.0,loss,10.5,-10.5,-1.0,1.25,-15.0,9,2023,2023-04
2023-04-05,2023-04-05 10:06:00,13034.5,13041.0,13021.5,13021.5,win,6.5,13.0,2.0,13.5,-0.5,9,2023,2023-04
2023-04-05,2023-04-05 10:43:00,13022.75,13029.75,13008.75,13008.75,win,7.0,14.0,2.0,14.25,-1.5,9,2023,2023-04
2023-04-06,2023-04-06 09:15:00,13059.25,13067.5,13042.75,13067.5,loss,8.25,-8.25,-1.0,0.75,-10.75,9,2023,2023-04
2023-04-10,2023-04-10 09:18:00,13067.75,13073.5,13056.25,13056.25,win,5.75,11.5,2.0,12.25,-4.5,9,2023,2023-04
2023-04-11,2023-04-11 08:36:00,13079.75,13088.75,13061.75,13088.75,loss,9.0,-9.0,-1.0,9.75,-9.75,9,2023,2023-04
2023-04-11,2023-04-11 10:36:00,13077.0,13084.5,13062.0,13084.5,loss,7.5,-7.5,-1.0,13.75,-9.75,9,2023,2023-04
2023-04-11,2023-04-11 10:37:00,13064.5,13078.25,13037.0,13078.25,loss,13.75,-13.75,-1.0,1.25,-14.75,9,2023,2023-04
2023-04-12,2023-04-12 09:31:00,13021.0,13030.25,13002.5,13030.25,loss,9.25,-9.25,-1.0,10.75,-13.0,9,2023,2023-04
2023-04-14,2023-04-14 09:49:00,13128.0,13138.0,13108.0,13108.0,win,10.0,20.0,2.0,30.0,-4.5,9,2023,2023-04
2023-04-17,2023-04-17 09:04:00,13122.75,13134.5,13099.25,13134.5,loss,11.75,-11.75,-1.0,2.0,-13.0,9,2023,2023-04
2023-04-17,2023-04-17 09:29:00,13122.25,13135.5,13095.75,13095.75,win,13.25,26.5,2.0,34.25,-3.0,9,2023,2023-04
2023-04-18,2023-04-18 08:48:00,13178.75,13187.25,13161.75,13161.75,win,8.5,17.0,2.0,17.25,-4.75,9,2023,2023-04
2023-04-18,2023-04-18 09:19:00,13184.75,13196.25,13161.75,13196.25,loss,11.5,-11.5,-1.0,15.25,-12.5,9,2023,2023-04
2023-04-18,2023-04-18 09:39:00,13174.0,13184.0,13154.0,13154.0,win,10.0,20.0,2.0,21.0,-0.5,9,2023,2023-04
2023-04-18,2023-04-18 10:45:00,13179.75,13187.5,13164.25,13187.5,loss,7.75,-7.75,-1.0,13.25,-8.75,9,2023,2023-04
2023-04-19,2023-04-19 08:47:00,13132.5,13143.0,13111.5,13143.0,loss,10.5,-10.5,-1.0,7.0,-11.0,9,2023,2023-04
2023-04-21,2023-04-21 08:40:00,13045.25,13054.75,13026.25,13026.25,win,9.5,19.0,2.0,28.25,-5.5,9,2023,2023-04
2023-04-21,2023-04-21 09:44:00,13080.5,13089.5,13062.5,13062.5,win,9.0,18.0,2.0,20.25,-4.25,9,2023,2023-04
2023-04-21,2023-04-21 10:03:00,13076.75,13083.75,13062.75,13083.75,loss,7.0,-7.0,-1.0,1.0,-10.5,9,2023,2023-04
2023-04-21,2023-04-21 10:22:00,13078.25,13084.5,13065.75,13084.5,loss,6.25,-6.25,-1.0,5.25,-9.5,11,2023,2023-04
2023-04-24,2023-04-24 08:35:00,13068.5,13082.25,13041.0,13041.0,win,13.75,27.5,2.0,35.0,-0.5,9,2023,2023-04
2023-04-24,2023-04-24 08:36:00,13062.5,13070.0,13047.5,13047.5,win,7.5,15.0,2.0,21.25,0.0,9,2023,2023-04
2023-04-24,2023-04-24 09:15:00,13007.5,13016.5,12989.5,13016.5,loss,9.0,-9.0,-1.0,8.25,-10.5,9,2023,2023-04
2023-04-25,2023-04-25 08:54:00,12953.75,12962.75,12935.75,12962.75,loss,9.0,-9.0,-1.0,14.5,-11.25,9,2023,2023-04
2023-04-25,2023-04-25 09:23:00,12950.5,12959.25,12933.0,12959.25,loss,8.75,-8.75,-1.0,1.0,-9.25,9,2023,2023-04
2023-04-25,2023-04-25 09:52:00,12924.25,12936.25,12900.25,12900.25,win,12.0,24.0,2.0,31.5,-2.25,9,2023,2023-04
2023-04-28,2023-04-28 08:57:00,13220.5,13245.5,13170.5,13245.5,loss,25.0,-25.0,-1.0,37.0,-25.25,9,2023,2023-04
2023-05-01,2023-05-01 09:15:00,13296.75,13302.5,13285.25,13285.25,win,5.75,11.5,2.0,18.5,-0.5,9,2023,2023-05
2023-05-02,2023-05-02 08:33:00,13186.75,13199.25,13161.75,13161.75,win,12.5,25.0,2.0,26.25,-11.5,9,2023,2023-05
2023-05-02,2023-05-02 09:53:00,13120.0,13140.25,13079.5,13140.25,loss,20.25,-20.25,-1.0,0.0,-21.25,9,2023,2023-05
2023-05-04,2023-05-04 08:49:00,13043.25,13055.0,13019.75,13055.0,loss,11.75,-11.75,-1.0,12.5,-15.0,9,2023,2023-05
2023-05-04,2023-05-04 10:33:00,13063.5,13070.75,13049.0,13070.75,loss,7.25,-7.25,-1.0,2.75,-9.25,9,2023,2023-05
2023-05-08,2023-05-08 08:35:00,13260.0,13270.25,13239.5,13270.25,loss,10.25,-10.25,-1.0,5.5,-13.5,9,2023,2023-05
2023-05-10,2023-05-10 10:21:00,13346.0,13357.5,13323.0,13357.5,loss,11.5,-11.5,-1.0,1.0,-13.0,9,2023,2023-05
2023-05-11,2023-05-11 08:31:00,13393.25,13406.0,13367.75,13367.75,win,12.75,25.5,2.0,25.5,-5.0,9,2023,2023-05
2023-05-12,2023-05-12 09:08:00,13417.0,13423.25,13404.5,13404.5,win,6.25,12.5,2.0,15.5,-3.75,9,2023,2023-05
2023-05-12,2023-05-12 09:14:00,13397.25,13406.25,13379.25,13379.25,win,9.0,18.0,2.0,18.25,-5.0,9,2023,2023-05
2023-05-12,2023-05-12 10:38:00,13342.25,13355.75,13315.25,13355.75,loss,13.5,-13.5,-1.0,23.5,-17.25,9,2023,2023-05
2023-05-19,2023-05-19 10:22:00,13869.0,13877.0,13853.0,13853.0,win,8.0,16.0,2.0,20.5,-2.5,9,2023,2023-05
2023-05-19,2023-05-19 10:47:00,13850.25,13859.25,13832.25,13859.25,loss,9.0,-9.0,-1.0,6.0,-9.5,9,2023,2023-05
2023-05-23,2023-05-23 08:42:00,13858.75,13866.0,13844.25,13844.25,win,7.25,14.5,2.0,21.5,-3.5,9,2023,2023-05
2023-05-23,2023-05-23 09:05:00,13854.75,13860.75,13842.75,13860.75,loss,6.0,-6.0,-1.0,2.5,-9.0,9,2023,2023-05
2023-05-24,2023-05-24 09:14:00,13587.25,13600.0,13561.75,13600.0,loss,12.75,-12.75,-1.0,2.25,-16.25,9,2023,2023-05
2023-05-24,2023-05-24 09:29:00,13618.25,13630.0,13594.75,13594.75,win,11.75,23.5,2.0,27.25,-5.75,9,2023,2023-05
2023-05-24,2023-05-24 09:32:00,13610.25,13623.25,13584.25,13623.25,loss,13.0,-13.0,-1.0,24.0,-13.25,9,2023,2023-05
2023-05-24,2023-05-24 10:10:00,13614.75,13625.0,13594.25,13594.25,win,10.25,20.5,2.0,31.75,-3.25,9,2023,2023-05
2023-05-29,2023-05-29 09:08:00,14382.5,14388.25,14371.0,14388.25,loss,5.75,-5.75,-1.0,6.75,-6.75,9,2023,2023-05
2023-05-29,2023-05-29 09:41:00,14383.75,14386.25,14378.75,14378.75,win,2.5,5.0,2.0,5.0,-1.5,9,2023,2023-05
2023-05-29,2023-05-29 09:44:00,14382.5,14385.75,14376.0,14376.0,win,3.25,6.5,2.0,6.75,-2.0,9,2023,2023-05
2023-05-31,2023-05-31 09:57:00,14293.0,14300.75,14277.5,14300.75,loss,7.75,-7.75,-1.0,7.75,-12.5,9,2023,2023-05
2023-05-31,2023-05-31 10:07:00,14286.0,14295.25,14267.5,14295.25,loss,9.25,-9.25,-1.0,8.5,-12.25,9,2023,2023-05
2023-05-31,2023-05-31 10:30:00,14265.0,14274.25,14246.5,14274.25,loss,9.25,-9.25,-1.0,2.75,-17.75,9,2023,2023-05
2023-05-31,2023-05-31 10:40:00,14269.0,14277.5,14252.0,14277.5,loss,8.5,-8.5,-1.0,0.75,-9.25,9,2023,2023-05
2023-05-31,2023-05-31 10:50:00,14280.5,14287.75,14266.0,14266.0,win,7.25,14.5,2.0,17.75,-1.5,9,2023,2023-05
2023-05-31,2023-05-31 10:52:00,14263.5,14272.0,14246.5,14272.0,loss,8.5,-8.5,-1.0,12.25,-11.5,9,2023,2023-05
2023-06-07,2023-06-07 09:11:00,14482.5,14495.0,14457.5,14457.5,win,12.5,25.0,2.0,32.75,-3.0,9,2023,2023-06
2023-06-07,2023-06-07 09:23:00,14478.75,14489.75,14456.75,14489.75,loss,11.0,-11.0,-1.0,7.75,-13.75,9,2023,2023-06
2023-06-07,2023-06-07 09:36:00,14491.0,14502.75,14467.5,14467.5,win,11.75,23.5,2.0,29.75,-4.0,9,2023,2023-06
2023-06-07,2023-06-07 09:45:00,14455.25,14471.75,14422.25,14471.75,loss,16.5,-16.5,-1.0,0.0,-22.5,9,2023,2023-06
2023-06-07,2023-06-07 09:52:00,14445.0,14465.75,14403.5,14403.5,win,20.75,41.5,2.0,49.0,-12.0,9,2023,2023-06
2023-06-07,2023-06-07 09:57:00,14436.75,14449.25,14411.75,14449.25,loss,12.5,-12.5,-1.0,11.25,-15.75,9,2023,2023-06
2023-06-07,2023-06-07 10:14:00,14430.25,14441.5,14407.75,14407.75,win,11.25,22.5,2.0,23.5,-9.5,9,2023,2023-06
2023-06-07,2023-06-07 10:43:00,14413.5,14425.0,14390.5,14425.0,loss,11.5,-11.5,-1.0,2.5,-13.75,9,2023,2023-06
2023-06-09,2023-06-09 10:02:00,14510.25,14529.0,14472.75,14529.0,loss,18.75,-18.75,-1.0,1.75,-23.25,9,2023,2023-06
2023-06-09,2023-06-09 10:28:00,14509.25,14523.75,14480.25,14523.75,loss,14.5,-14.5,-1.0,6.0,-16.75,9,2023,2023-06
2023-06-16,2023-06-16 09:24:00,15350.0,15363.5,15323.0,15363.5,loss,13.5,-13.5,-1.0,25.75,-16.75,9,2023,2023-06
2023-06-20,2023-06-20 09:12:00,15170.0,15182.0,15146.0,15182.0,loss,12.0,-12.0,-1.0,15.25,-18.75,9,2023,2023-06
2023-06-21,2023-06-21 09:43:00,15071.25,15084.75,15044.25,15044.25,win,13.5,27.0,2.0,30.5,-4.0,9,2023,2023-06
2023-06-21,2023-06-21 10:21:00,15071.0,15084.0,15045.0,15084.0,loss,13.0,-13.0,-1.0,1.75,-14.25,9,2023,2023-06
2023-06-21,2023-06-21 10:24:00,15074.75,15086.5,15051.25,15086.5,loss,11.75,-11.75,-1.0,13.5,-13.75,9,2023,2023-06
2023-06-23,2023-06-23 08:33:00,15054.75,15067.25,15029.75,15067.25,loss,12.5,-12.5,-1.0,11.25,-24.0,9,2023,2023-06
2023-06-23,2023-06-23 08:37:00,15044.25,15060.5,15011.75,15060.5,loss,16.25,-16.25,-1.0,0.0,-20.5,9,2023,2023-06
2023-06-23,2023-06-23 09:45:00,15054.75,15064.5,15035.25,15064.5,loss,9.75,-9.75,-1.0,4.5,-13.25,9,2023,2023-06
2023-06-26,2023-06-26 08:33:00,15088.25,15106.25,15052.25,15052.25,win,18.0,36.0,2.0,49.5,-5.75,9,2023,2023-06
2023-06-26,2023-06-26 09:39:00,15020.25,15028.25,15004.25,15004.25,win,8.0,16.0,2.0,24.0,0.0,9,2023,2023-06
2023-06-26,2023-06-26 09:43:00,14991.5,15003.0,14968.5,15003.0,loss,11.5,-11.5,-1.0,13.5,-14.0,9,2023,2023-06
2023-06-29,2023-06-29 08:46:00,15039.0,15060.0,14997.0,15060.0,loss,21.0,-21.0,-1.0,10.5,-24.5,9,2023,2023-06
2023-06-29,2023-06-29 09:00:00,15069.75,15081.5,15046.25,15081.5,loss,11.75,-11.75,-1.0,6.0,-13.0,9,2023,2023-06
2023-07-06,2023-07-06 08:37:00,15155.25,15166.0,15133.75,15166.0,loss,10.75,-10.75,-1.0,12.0,-13.75,9,2023,2023-07
2023-07-06,2023-07-06 09:25:00,15130.0,15136.75,15116.5,15116.5,win,6.75,13.5,2.0,13.5,-5.75,9,2023,2023-07
2023-07-11,2023-07-11 09:18:00,15173.0,15184.5,15150.0,15184.5,loss,11.5,-11.5,-1.0,0.25,-11.75,9,2023,2023-07
2023-07-19,2023-07-19 10:32:00,15955.25,15970.75,15924.25,15970.75,loss,15.5,-15.5,-1.0,2.5,-25.5,11,2023,2023-07
2023-07-20,2023-07-20 09:41:00,15774.0,15782.25,15757.5,15757.5,win,8.25,16.5,2.0,20.5,-1.75,9,2023,2023-07
2023-07-20,2023-07-20 09:48:00,15754.5,15762.25,15739.0,15739.0,win,7.75,15.5,2.0,16.5,-7.0,9,2023,2023-07
2023-07-20,2023-07-20 09:56:00,15741.25,15749.5,15724.75,15749.5,loss,8.25,-8.25,-1.0,3.25,-8.5,9,2023,2023-07
2023-07-20,2023-07-20 10:07:00,15756.5,15765.0,15739.5,15765.0,loss,8.5,-8.5,-1.0,2.75,-15.25,9,2023,2023-07
2023-07-20,2023-07-20 10:18:00,15771.75,15782.0,15751.25,15751.25,win,10.25,20.5,2.0,25.75,-1.0,9,2023,2023-07
2023-07-20,2023-07-20 10:20:00,15747.25,15759.5,15722.75,15722.75,win,12.25,24.5,2.0,25.5,-3.5,9,2023,2023-07
2023-07-20,2023-07-20 10:21:00,15742.5,15751.75,15724.0,15724.0,win,9.25,18.5,2.0,20.75,-8.25,9,2023,2023-07
2023-07-21,2023-07-21 09:35:00,15611.5,15621.75,15591.0,15621.75,loss,10.25,-10.25,-1.0,0.25,-10.25,9,2023,2023-07
2023-07-26,2023-07-26 09:55:00,15588.0,15596.5,15571.0,15596.5,loss,8.5,-8.5,-1.0,10.0,-10.5,9,2023,2023-07
2023-07-31,2023-07-31 09:52:00,15845.75,15854.0,15829.25,15829.25,win,8.25,16.5,2.0,17.75,0.0,9,2023,2023-07
2023-07-31,2023-07-31 09:53:00,15834.75,15846.75,15810.75,15846.75,loss,12.0,-12.0,-1.0,6.75,-15.0,9,2023,2023-07
2023-08-02,2023-08-02 09:17:00,15505.25,15517.5,15480.75,15517.5,loss,12.25,-12.25,-1.0,17.75,-14.25,9,2023,2023-08
2023-08-02,2023-08-02 10:23:00,15432.5,15444.5,15408.5,15444.5,loss,12.0,-12.0,-1.0,14.75,-16.0,9,2023,2023-08
2023-08-02,2023-08-02 10:39:00,15459.5,15468.25,15442.0,15468.25,loss,8.75,-8.75,-1.0,2.0,-8.75,9,2023,2023-08
2023-08-02,2023-08-02 10:52:00,15469.0,15478.75,15449.5,15478.75,loss,9.75,-9.75,-1.0,10.5,-11.25,9,2023,2023-08
2023-08-03,2023-08-03 08:52:00,15390.25,15408.75,15353.25,15408.75,loss,18.5,-18.5,-1.0,5.75,-33.5,9,2023,2023-08
2023-08-03,2023-08-03 09:57:00,15457.75,15474.5,15424.25,15474.5,loss,16.75,-16.75,-1.0,16.0,-16.75,9,2023,2023-08
2023-08-07,2023-08-07 09:04:00,15385.25,15401.5,15352.75,15352.75,win,16.25,32.5,2.0,37.75,-2.5,9,2023,2023-08
2023-08-08,2023-08-08 08:31:00,15275.0,15288.0,15249.0,15288.0,loss,13.0,-13.0,-1.0,20.0,-20.75,9,2023,2023-08
2023-08-08,2023-08-08 08:32:00,15266.5,15283.5,15232.5,15283.5,loss,17.0,-17.0,-1.0,11.5,-17.5,9,2023,2023-08
2023-08-08,2023-08-08 09:32:00,15253.75,15263.75,15233.75,15263.75,loss,10.0,-10.0,-1.0,8.75,-12.25,9,2023,2023-08
2023-08-08,2023-08-08 09:42:00,15250.5,15260.75,15230.0,15230.0,win,10.25,20.5,2.0,25.5,-1.5,9,2023,2023-08
2023-08-08,2023-08-08 09:43:00,15236.75,15253.0,15204.25,15253.0,loss,16.25,-16.25,-1.0,18.75,-17.5,9,2023,2023-08
2023-08-09,2023-08-09 08:50:00,15257.25,15269.5,15232.75,15232.75,win,12.25,24.5,2.0,25.25,-5.0,9,2023,2023-08
2023-08-09,2023-08-09 09:41:00,15178.75,15194.75,15146.75,15146.75,win,16.0,32.0,2.0,32.25,-5.25,9,2023,2023-08
2023-08-09,2023-08-09 10:36:00,15207.0,15215.75,15189.5,15215.75,loss,8.75,-8.75,-1.0,11.75,-11.75,9,2023,2023-08
2023-08-10,2023-08-10 10:27:00,15198.5,15216.75,15162.0,15216.75,loss,18.25,-18.25,-1.0,2.25,-37.25,9,2023,2023-08
2023-08-10,2023-08-10 10:58:00,15215.25,15226.25,15193.25,15226.25,loss,11.0,-11.0,-1.0,16.25,-17.75,9,2023,2023-08
2023-08-11,2023-08-11 10:26:00,15078.25,15092.5,15049.75,15092.5,loss,14.25,-14.25,-1.0,12.0,-14.25,9,2023,2023-08
2023-08-15,2023-08-15 08:50:00,15148.75,15160.0,15126.25,15160.0,loss,11.25,-11.25,-1.0,13.5,-16.25,9,2023,2023-08
2023-08-15,2023-08-15 09:09:00,15162.5,15175.25,15137.0,15175.25,loss,12.75,-12.75,-1.0,0.0,-16.5,9,2023,2023-08
2023-08-15,2023-08-15 09:43:00,15179.5,15190.5,15157.5,15190.5,loss,11.0,-11.0,-1.0,16.25,-11.0,9,2023,2023-08
2023-08-16,2023-08-16 08:49:00,15096.0,15109.5,15069.0,15109.5,loss,13.5,-13.5,-1.0,1.0,-15.0,9,2023,2023-08
2023-08-17,2023-08-17 08:35:00,14863.0,14878.25,14832.5,14878.25,loss,15.25,-15.25,-1.0,6.25,-18.0,9,2023,2023-08
2023-08-17,2023-08-17 08:57:00,14911.25,14921.5,14890.75,14890.75,win,10.25,20.5,2.0,22.25,-0.25,9,2023,2023-08
2023-08-17,2023-08-17 08:59:00,14899.5,14911.0,14876.5,14876.5,win,11.5,23.0,2.0,25.75,-2.5,9,2023,2023-08
2023-08-17,2023-08-17 09:00:00,14890.5,14901.25,14869.0,14901.25,loss,10.75,-10.75,-1.0,13.0,-11.5,9,2023,2023-08
2023-08-17,2023-08-17 09:01:00,14882.75,14896.5,14855.25,14896.5,loss,13.75,-13.75,-1.0,5.25,-19.25,9,2023,2023-08
2023-08-17,2023-08-17 09:09:00,14875.75,14884.0,14859.25,14884.0,loss,8.25,-8.25,-1.0,3.25,-14.25,9,2023,2023-08
2023-08-17,2023-08-17 09:44:00,14878.25,14893.0,14848.75,14893.0,loss,14.75,-14.75,-1.0,11.5,-23.25,9,2023,2023-08
2023-08-17,2023-08-17 10:01:00,14897.25,14907.75,14876.25,14876.25,win,10.5,21.0,2.0,22.25,-5.25,9,2023,2023-08
2023-08-18,2023-08-18 09:08:00,14688.75,14699.5,14667.25,14699.5,loss,10.75,-10.75,-1.0,14.75,-12.5,9,2023,2023-08
2023-08-22,2023-08-22 09:53:00,14981.25,14998.0,14947.75,14947.75,win,16.75,33.5,2.0,34.0,-10.25,9,2023,2023-08
2023-08-22,2023-08-22 10:15:00,14945.0,14953.5,14928.0,14953.5,loss,8.5,-8.5,-1.0,11.5,-19.5,9,2023,2023-08
2023-08-24,2023-08-24 08:59:00,15043.25,15060.75,15008.25,15008.25,win,17.5,35.0,2.0,36.5,-3.25,9,2023,2023-08
2023-08-24,2023-08-24 10:24:00,15001.75,15011.25,14982.75,15011.25,loss,9.5,-9.5,-1.0,13.5,-13.5,9,2023,2023-08
