date,entry_time,entry,stop,target,pnl_points,rr,outcome,year
2022-09-15,2022-09-15 08:50:00,12057.0,12091.0,11972.0,-2.0,-0.06,loss,2022
2022-09-19,2022-09-19 09:31:00,11890.5,11908.75,11844.88,-18.25,-1.0,loss,2022
2022-09-19,2022-09-19 10:06:00,11851.0,11869.25,11805.38,-18.25,-1.0,loss,2022
2022-09-20,2022-09-20 10:32:00,11944.5,11965.5,11892.0,52.5,2.5,win,2022
2022-09-20,2022-09-20 11:04:00,11936.25,11953.25,11893.75,42.5,2.5,win,2022
2022-09-20,2022-09-20 11:15:00,11908.75,11923.5,11871.88,36.88,2.5,win,2022
2022-09-20,2022-09-20 11:29:00,11882.5,11898.25,11843.12,39.38,2.5,win,2022
2022-09-20,2022-09-20 11:30:00,11863.0,11884.5,11809.25,-21.5,-1.0,loss,2022
2022-09-21,2022-09-21 09:03:00,11941.5,11961.25,11892.12,-19.75,-1.0,loss,2022
2022-09-23,2022-09-23 10:07:00,11330.75,11347.25,11289.5,-16.5,-1.0,loss,2022
2022-09-26,2022-09-26 09:44:00,11365.75,11398.25,11284.5,-32.5,-1.0,loss,2022
2022-09-26,2022-09-26 10:21:00,11369.25,11389.25,11319.25,50.0,2.5,win,2022
2022-09-26,2022-09-26 11:11:00,11317.75,11341.0,11259.62,-23.25,-1.0,loss,2022
2022-09-26,2022-09-26 11:25:00,11303.75,11323.5,11254.38,-19.75,-1.0,loss,2022
2022-09-27,2022-09-27 09:22:00,11416.75,11441.0,11356.12,60.62,2.5,win,2022
2022-09-27,2022-09-27 09:52:00,11365.0,11387.75,11308.12,56.88,2.5,win,2022
2022-09-27,2022-09-27 10:13:00,11268.25,11295.25,11200.75,-27.0,-1.0,loss,2022
2022-09-30,2022-09-30 10:00:00,11232.0,11248.75,11190.12,-16.75,-1.0,loss,2022
2022-09-30,2022-09-30 10:01:00,11213.75,11236.0,11158.12,-22.25,-1.0,loss,2022
2022-10-03,2022-10-03 09:56:00,11159.0,11178.0,11111.5,-19.0,-1.0,loss,2022
2022-10-03,2022-10-03 10:52:00,11176.5,11197.5,11124.0,-21.0,-1.0,loss,2022
2022-10-04,2022-10-04 11:15:00,11547.75,11561.75,11512.75,-14.0,-1.0,loss,2022
2022-10-07,2022-10-07 09:42:00,11173.5,11195.0,11119.75,-21.5,-1.0,loss,2022
2022-10-10,2022-10-10 08:32:00,11012.75,11042.5,10938.38,74.38,2.5,win,2022
2022-10-10,2022-10-10 10:21:00,10932.0,10953.25,10878.88,53.12,2.5,win,2022
2022-10-10,2022-10-10 10:23:00,10925.5,10941.0,10886.75,38.75,2.5,win,2022
2022-10-14,2022-10-14 09:45:00,10847.0,10875.0,10777.0,-28.0,-1.0,loss,2022
2022-10-14,2022-10-14 10:08:00,10820.5,10840.5,10770.5,-20.0,-1.0,loss,2022
2022-10-18,2022-10-18 09:00:00,11227.5,11246.25,11180.62,-18.75,-1.0,loss,2022
2022-10-18,2022-10-18 09:07:00,11205.5,11233.5,11135.5,70.0,2.5,win,2022
2022-10-18,2022-10-18 09:36:00,11107.75,11129.5,11053.38,-21.75,-1.0,loss,2022
2022-10-20,2022-10-20 10:21:00,11190.0,11211.25,11136.88,-21.25,-1.0,loss,2022
2022-10-20,2022-10-20 10:45:00,11153.75,11174.0,11103.12,-20.25,-1.0,loss,2022
2022-10-20,2022-10-20 11:06:00,11140.75,11172.0,11062.62,78.12,2.5,win,2022
2022-10-25,2022-10-25 10:48:00,11660.25,11673.5,11627.12,33.12,2.5,win,2022
2022-10-25,2022-10-25 11:03:00,11633.25,11667.5,11547.62,-34.25,-1.0,loss,2022
2022-10-26,2022-10-26 10:56:00,11563.75,11589.0,11500.62,63.12,2.5,win,2022
2022-10-27,2022-10-27 08:58:00,11339.0,11369.0,11264.0,-30.0,-1.0,loss,2022
2022-10-27,2022-10-27 08:59:00,11320.25,11348.25,11250.25,-28.0,-1.0,loss,2022
2022-10-27,2022-10-27 09:36:00,11327.0,11363.25,11236.38,45.75,1.26,win,2022
2022-10-27,2022-10-27 09:38:00,11305.25,11330.0,11243.38,-24.75,-1.0,loss,2022
2022-11-01,2022-11-01 08:58:00,11345.0,11374.0,11272.5,-29.0,-1.0,loss,2022
2022-11-01,2022-11-01 09:19:00,11359.75,11380.25,11308.5,-20.5,-1.0,loss,2022
2022-11-01,2022-11-01 09:38:00,11356.25,11377.25,11303.75,-21.0,-1.0,loss,2022
2022-11-02,2022-11-02 09:12:00,11247.5,11263.25,11208.12,39.38,2.5,win,2022
2022-11-04,2022-11-04 09:59:00,10705.75,10725.75,10655.75,-20.0,-1.0,loss,2022
2022-11-04,2022-11-04 10:03:00,10681.0,10706.75,10616.62,-25.75,-1.0,loss,2022
2022-11-04,2022-11-04 11:07:00,10702.75,10739.25,10611.5,-36.5,-1.0,loss,2022
2022-11-04,2022-11-04 11:09:00,10669.25,10698.5,10596.12,-29.25,-1.0,loss,2022
2022-11-07,2022-11-07 08:36:00,10882.25,10908.75,10816.0,-26.5,-1.0,loss,2022
2022-11-07,2022-11-07 11:00:00,10854.5,10874.25,10805.12,-19.75,-1.0,loss,2022
2022-11-08,2022-11-08 08:30:00,11055.25,11085.0,10980.88,-29.75,-1.0,loss,2022
2022-11-08,2022-11-08 08:45:00,11011.5,11042.25,10934.62,-30.75,-1.0,loss,2022
2022-11-09,2022-11-09 09:33:00,10965.25,10993.5,10894.62,-28.25,-1.0,loss,2022
2022-11-11,2022-11-11 08:32:00,11589.0,11627.75,11492.12,-38.75,-1.0,loss,2022
2022-11-11,2022-11-11 11:02:00,11687.5,11711.25,11628.12,-23.75,-1.0,loss,2022
2022-11-14,2022-11-14 08:32:00,11755.5,11783.25,11686.12,-27.75,-1.0,loss,2022
2022-11-16,2022-11-16 08:35:00,11811.25,11834.5,11753.12,58.12,2.5,win,2022
2022-11-16,2022-11-16 09:51:00,11718.75,11739.5,11666.88,-20.75,-1.0,loss,2022
2022-11-17,2022-11-17 10:08:00,11613.5,11634.5,11561.0,-21.0,-1.0,loss,2022
2022-11-18,2022-11-18 08:36:00,11757.0,11789.75,11675.12,81.88,2.5,win,2022
2022-11-18,2022-11-18 09:00:00,11731.25,11760.0,11659.38,71.88,2.5,win,2022
2022-11-18,2022-11-18 09:27:00,11680.75,11700.0,11632.62,-19.25,-1.0,loss,2022
2022-11-18,2022-11-18 09:39:00,11702.5,11726.0,11643.75,58.75,2.5,win,2022
2022-11-18,2022-11-18 09:56:00,11665.0,11698.5,11581.25,-33.5,-1.0,loss,2022
2022-11-18,2022-11-18 11:15:00,11636.75,11662.25,11573.0,-25.5,-1.0,loss,2022
2022-11-21,2022-11-21 09:22:00,11591.75,11611.5,11542.38,-19.75,-1.0,loss,2022
2022-11-21,2022-11-21 10:57:00,11568.5,11588.0,11519.75,-19.5,-1.0,loss,2022
2022-11-22,2022-11-22 08:39:00,11552.0,11578.25,11486.38,-26.25,-1.0,loss,2022
2022-11-23,2022-11-23 10:54:00,11790.25,11828.5,11694.62,-18.5,-0.48,loss,2022
2022-11-25,2022-11-25 08:34:00,11769.75,11788.25,11723.5,-18.5,-1.0,loss,2022
2022-11-25,2022-11-25 11:04:00,11789.75,11799.25,11766.0,-9.5,-1.0,loss,2022
2022-11-25,2022-11-25 11:08:00,11785.5,11796.25,11758.62,-10.75,-1.0,loss,2022
2022-11-28,2022-11-28 09:25:00,11685.75,11709.75,11625.75,-24.0,-1.0,loss,2022
2022-11-28,2022-11-28 09:58:00,11687.25,11701.25,11652.25,-14.0,-1.0,loss,2022
2022-11-28,2022-11-28 10:08:00,11677.5,11692.0,11641.25,-14.5,-1.0,loss,2022
2022-11-29,2022-11-29 08:31:00,11600.75,11620.25,11552.0,-19.5,-1.0,loss,2022
2022-11-29,2022-11-29 08:35:00,11590.75,11621.75,11513.25,-31.0,-1.0,loss,2022
2022-11-29,2022-11-29 10:02:00,11574.0,11594.0,11524.0,50.0,2.5,win,2022
2022-11-29,2022-11-29 10:03:00,11554.0,11578.75,11492.12,61.88,2.5,win,2022
2022-11-29,2022-11-29 10:08:00,11525.0,11546.0,11472.5,52.5,2.5,win,2022
2022-11-30,2022-11-30 09:45:00,11531.25,11547.75,11490.0,-16.5,-1.0,loss,2022
2022-11-30,2022-11-30 11:17:00,11528.75,11541.25,11497.5,-12.5,-1.0,loss,2022
2022-11-30,2022-11-30 11:21:00,11498.75,11515.25,11457.5,-16.5,-1.0,loss,2022
2022-12-01,2022-12-01 08:37:00,12071.25,12092.75,12017.5,-21.5,-1.0,loss,2022
2022-12-01,2022-12-01 09:12:00,12013.75,12046.75,11931.25,-33.0,-1.0,loss,2022
2022-12-06,2022-12-06 08:34:00,11770.25,11784.5,11734.62,-14.25,-1.0,loss,2022
2022-12-06,2022-12-06 08:39:00,11764.0,11783.25,11715.88,48.12,2.5,win,2022
2022-12-06,2022-12-06 09:07:00,11612.5,11638.0,11548.75,-25.5,-1.0,loss,2022
2022-12-07,2022-12-07 09:00:00,11449.0,11474.0,11386.5,-25.0,-1.0,loss,2022
2022-12-08,2022-12-08 08:33:00,11523.75,11542.5,11476.88,-18.75,-1.0,loss,2022
2022-12-08,2022-12-08 08:44:00,11489.5,11513.5,11429.5,-24.0,-1.0,loss,2022
2022-12-12,2022-12-12 08:36:00,11575.25,11590.0,11538.38,-14.75,-1.0,loss,2022
2022-12-13,2022-12-13 09:38:00,12079.0,12109.25,12003.38,-30.25,-1.0,loss,2022
2022-12-13,2022-12-13 10:47:00,12048.75,12078.5,11974.38,74.38,2.5,win,2022
2022-12-13,2022-12-13 10:48:00,12012.5,12049.5,11920.0,92.5,2.5,win,2022
2022-12-13,2022-12-13 11:10:00,11953.0,11984.75,11873.62,79.38,2.5,win,2022
2022-12-16,2022-12-16 09:46:00,11334.0,11353.5,11285.25,-19.5,-1.0,loss,2022
2022-12-16,2022-12-16 10:48:00,11306.75,11325.75,11259.25,-19.0,-1.0,loss,2022
2022-12-19,2022-12-19 09:39:00,11259.25,11277.0,11214.88,44.38,2.5,win,2022
2022-12-20,2022-12-20 08:34:00,11129.5,11148.75,11081.38,-19.25,-1.0,loss,2022
2022-12-20,2022-12-20 08:42:00,11091.0,11125.75,11004.12,-34.75,-1.0,loss,2022
2022-12-20,2022-12-20 10:15:00,11138.75,11167.75,11066.25,-29.0,-1.0,loss,2022
2022-12-20,2022-12-20 10:28:00,11107.0,11130.25,11048.88,-23.25,-1.0,loss,2022
2022-12-21,2022-12-21 08:31:00,11200.5,11230.75,11124.88,-30.25,-1.0,loss,2022
2022-12-21,2022-12-21 08:32:00,11192.25,11206.0,11157.88,-13.75,-1.0,loss,2022
2022-12-23,2022-12-23 08:33:00,11021.25,11052.75,10942.5,78.75,2.5,win,2022
2022-12-23,2022-12-23 08:34:00,10988.5,11025.25,10896.62,-36.75,-1.0,loss,2022
2022-12-23,2022-12-23 08:36:00,10925.75,10965.0,10827.62,-39.25,-1.0,loss,2022
2022-12-27,2022-12-27 08:45:00,10919.0,10957.75,10822.12,-38.75,-1.0,loss,2022
2022-12-30,2022-12-30 10:20:00,10900.5,10915.0,10864.25,-14.5,-1.0,loss,2022
2023-01-03,2023-01-03 09:30:00,10916.0,10950.5,10829.75,-34.5,-1.0,loss,2023
2023-01-03,2023-01-03 10:09:00,10920.0,10951.75,10840.62,57.0,1.8,win,2023
2023-01-04,2023-01-04 08:32:00,10982.5,11001.25,10935.62,-18.75,-1.0,loss,2023
2023-01-04,2023-01-04 08:33:00,10965.75,10987.25,10912.0,-21.5,-1.0,loss,2023
2023-01-04,2023-01-04 08:44:00,10970.25,11005.0,10883.38,-34.75,-1.0,loss,2023
2023-01-04,2023-01-04 09:03:00,10957.75,10989.25,10879.0,78.75,2.5,win,2023
2023-01-05,2023-01-05 08:40:00,10830.25,10859.75,10756.5,-29.5,-1.0,loss,2023
2023-01-10,2023-01-10 11:00:00,11158.25,11193.5,11070.12,-35.25,-1.0,loss,2023
2023-01-11,2023-01-11 09:53:00,11324.0,11348.75,11262.12,-24.75,-1.0,loss,2023
2023-01-12,2023-01-12 08:32:00,11457.5,11497.5,11357.5,100.0,2.5,win,2023
2023-01-13,2023-01-13 10:45:00,11465.5,11480.75,11427.38,-15.25,-1.0,loss,2023
2023-01-16,2023-01-16 10:30:00,11581.25,11588.5,11563.12,18.12,2.5,win,2023
2023-01-17,2023-01-17 09:42:00,11589.25,11616.5,11521.12,-27.25,-1.0,loss,2023
2023-01-17,2023-01-17 10:06:00,11585.75,11604.5,11538.88,-18.75,-1.0,loss,2023
2023-01-17,2023-01-17 10:10:00,11561.25,11587.25,11496.25,-26.0,-1.0,loss,2023
2023-01-18,2023-01-18 10:06:00,11582.25,11612.5,11506.62,75.62,2.5,win,2023
2023-01-18,2023-01-18 10:37:00,11531.25,11548.25,11488.75,-17.0,-1.0,loss,2023
2023-01-18,2023-01-18 11:26:00,11518.75,11532.0,11485.62,-13.25,-1.0,loss,2023
2023-01-19,2023-01-19 09:12:00,11365.25,11388.0,11308.38,-22.75,-1.0,loss,2023
2023-01-19,2023-01-19 09:43:00,11366.0,11387.5,11312.25,53.75,2.5,win,2023
2023-01-19,2023-01-19 10:43:00,11313.25,11326.0,11281.38,-12.75,-1.0,loss,2023
2023-01-25,2023-01-25 08:53:00,11657.5,11685.25,11588.12,-27.75,-1.0,loss,2023
2023-01-26,2023-01-26 09:54:00,11935.75,11971.0,11847.62,-35.25,-1.0,loss,2023
2023-01-26,2023-01-26 10:24:00,11905.5,11933.0,11836.75,-27.5,-1.0,loss,2023
2023-01-30,2023-01-30 09:23:00,12062.5,12080.25,12018.12,44.38,2.5,win,2023
2023-01-30,2023-01-30 09:36:00,12018.75,12035.25,11977.5,-16.5,-1.0,loss,2023
2023-01-30,2023-01-30 11:26:00,12026.5,12049.25,11969.62,-22.75,-1.0,loss,2023
2023-02-01,2023-02-01 09:50:00,12105.0,12119.75,12068.12,-14.75,-1.0,loss,2023
2023-02-07,2023-02-07 11:23:00,12538.5,12553.75,12500.38,-15.25,-1.0,loss,2023
2023-02-08,2023-02-08 08:32:00,12707.0,12733.25,12641.38,-26.25,-1.0,loss,2023
2023-02-08,2023-02-08 09:30:00,12634.25,12672.0,12539.88,94.38,2.5,win,2023
2023-02-09,2023-02-09 08:41:00,12650.25,12678.25,12580.25,-28.0,-1.0,loss,2023
2023-02-09,2023-02-09 09:27:00,12628.25,12652.5,12567.62,-24.25,-1.0,loss,2023
2023-02-09,2023-02-09 10:03:00,12595.75,12619.5,12536.38,-23.75,-1.0,loss,2023
2023-02-10,2023-02-10 10:31:00,12312.25,12332.5,12261.62,50.62,2.5,win,2023
2023-02-10,2023-02-10 11:03:00,12264.75,12283.25,12218.5,-18.5,-1.0,loss,2023
2023-02-14,2023-02-14 08:31:00,12400.25,12434.75,12314.0,-34.5,-1.0,loss,2023
2023-02-14,2023-02-14 09:45:00,12448.25,12487.25,12350.75,-39.0,-1.0,loss,2023
2023-02-14,2023-02-14 10:09:00,12503.5,12535.0,12424.75,-31.5,-1.0,loss,2023
2023-02-14,2023-02-14 10:26:00,12491.5,12529.75,12395.88,-38.25,-1.0,loss,2023
2023-02-14,2023-02-14 10:28:00,12473.5,12504.75,12395.38,-31.25,-1.0,loss,2023
2023-02-14,2023-02-14 10:30:00,12446.25,12473.0,12379.38,-26.75,-1.0,loss,2023
2023-02-15,2023-02-15 11:29:00,12618.5,12631.0,12587.25,-12.5,-1.0,loss,2023
2023-02-16,2023-02-16 08:36:00,12513.0,12536.75,12453.62,-23.75,-1.0,loss,2023
2023-02-16,2023-02-16 11:18:00,12614.5,12637.75,12556.38,-23.25,-1.0,loss,2023
2023-02-17,2023-02-17 08:39:00,12361.75,12384.75,12304.25,57.5,2.5,win,2023
2023-02-22,2023-02-22 09:10:00,12068.5,12088.75,12017.88,-20.25,-1.0,loss,2023
2023-02-23,2023-02-23 09:06:00,12185.25,12210.5,12122.12,63.12,2.5,win,2023
2023-02-23,2023-02-23 09:47:00,12136.25,12161.5,12073.12,63.12,2.5,win,2023
2023-02-23,2023-02-23 10:06:00,12105.5,12128.75,12047.38,58.12,2.5,win,2023
2023-02-23,2023-02-23 10:08:00,12094.25,12111.75,12050.5,43.75,2.5,win,2023
2023-02-24,2023-02-24 09:07:00,11950.0,11978.75,11878.12,-28.75,-1.0,loss,2023
2023-02-27,2023-02-27 10:12:00,12094.75,12111.25,12053.5,-16.5,-1.0,loss,2023
2023-02-27,2023-02-27 10:33:00,12068.25,12082.5,12032.62,-14.25,-1.0,loss,2023
2023-02-27,2023-02-27 11:05:00,12087.5,12098.75,12059.38,-11.25,-1.0,loss,2023
2023-03-01,2023-03-01 10:08:00,11944.75,11974.75,11869.75,-30.0,-1.0,loss,2023
2023-03-07,2023-03-07 09:02:00,12242.75,12262.25,12194.0,48.75,2.5,win,2023
2023-03-07,2023-03-07 09:52:00,12231.0,12256.75,12166.62,-25.75,-1.0,loss,2023
2023-03-08,2023-03-08 08:44:00,12157.75,12181.75,12097.75,-24.0,-1.0,loss,2023
2023-03-08,2023-03-08 09:01:00,12118.0,12139.25,12064.88,-21.25,-1.0,loss,2023
2023-03-08,2023-03-08 11:28:00,12191.75,12209.0,12148.62,-17.25,-1.0,loss,2023
2023-03-09,2023-03-09 11:02:00,12249.5,12277.25,12180.12,-27.75,-1.0,loss,2023
2023-03-10,2023-03-10 08:34:00,11962.25,11993.75,11883.5,78.75,2.5,win,2023
2023-03-10,2023-03-10 11:09:00,11932.0,11956.5,11870.75,-24.5,-1.0,loss,2023
2023-03-13,2023-03-13 11:01:00,12064.0,12096.5,11982.75,-32.5,-1.0,loss,2023
2023-03-14,2023-03-14 10:41:00,12307.75,12327.0,12259.62,-19.25,-1.0,loss,2023
2023-03-14,2023-03-14 10:50:00,12326.5,12347.5,12274.0,52.5,2.5,win,2023
2023-03-14,2023-03-14 11:15:00,12264.5,12280.0,12225.75,-15.5,-1.0,loss,2023
2023-03-14,2023-03-14 11:16:00,12238.5,12266.0,12169.75,-27.5,-1.0,loss,2023
2023-03-17,2023-03-17 09:00:00,12622.5,12647.5,12560.0,-25.0,-1.0,loss,2023
2023-03-20,2023-03-20 10:12:00,12568.25,12590.25,12513.25,-22.0,-1.0,loss,2023
2023-03-21,2023-03-21 08:51:00,12737.0,12755.75,12690.12,-18.75,-1.0,loss,2023
2023-03-23,2023-03-23 11:09:00,12948.5,12965.5,12906.0,42.5,2.5,win,2023
2023-03-23,2023-03-23 11:11:00,12927.5,12943.25,12888.12,-15.75,-1.0,loss,2023
2023-03-23,2023-03-23 11:25:00,12915.75,12944.25,12844.5,-28.5,-1.0,loss,2023
2023-03-24,2023-03-24 08:49:00,12781.5,12809.0,12712.75,-27.5,-1.0,loss,2023
2023-03-27,2023-03-27 08:30:00,12879.25,12900.75,12825.5,53.75,2.5,win,2023
2023-03-27,2023-03-27 08:59:00,12862.5,12876.25,12828.12,34.38,2.5,win,2023
2023-03-27,2023-03-27 09:42:00,12818.0,12831.0,12785.5,32.5,2.5,win,2023
2023-03-27,2023-03-27 09:53:00,12799.5,12815.5,12759.5,-16.0,-1.0,loss,2023
2023-03-30,2023-03-30 10:43:00,13050.25,13066.25,13010.25,-16.0,-1.0,loss,2023
2023-04-03,2023-04-03 08:51:00,13187.75,13205.5,13143.38,-17.75,-1.0,loss,2023
2023-04-03,2023-04-03 10:53:00,13178.5,13189.5,13151.0,-11.0,-1.0,loss,2023
2023-04-04,2023-04-04 08:40:00,13269.75,13284.25,13233.5,-14.5,-1.0,loss,2023
2023-04-04,2023-04-04 09:57:00,13239.5,13251.25,13210.12,29.38,2.5,win,2023
2023-04-05,2023-04-05 08:44:00,13050.0,13069.75,13000.62,27.75,1.41,win,2023
2023-04-10,2023-04-10 10:03:00,13033.0,13045.25,13002.38,-12.25,-1.0,loss,2023
2023-04-10,2023-04-10 10:05:00,13022.5,13032.5,12997.5,-10.0,-1.0,loss,2023
2023-04-11,2023-04-11 09:35:00,13065.25,13079.25,13030.25,-14.0,-1.0,loss,2023
2023-04-12,2023-04-12 08:33:00,13088.5,13114.5,13023.5,65.0,2.5,win,2023
2023-04-12,2023-04-12 08:37:00,13041.5,13066.5,12979.0,-25.0,-1.0,loss,2023
2023-04-12,2023-04-12 08:55:00,13015.0,13046.25,12936.88,-31.25,-1.0,loss,2023
2023-04-13,2023-04-13 11:01:00,13131.75,13145.5,13097.38,-13.75,-1.0,loss,2023
2023-04-14,2023-04-14 10:06:00,13103.0,13128.0,13040.5,-5.75,-0.23,loss,2023
2023-04-14,2023-04-14 10:44:00,13076.25,13089.75,13042.5,-13.5,-1.0,loss,2023
2023-04-14,2023-04-14 11:30:00,13073.5,13085.25,13044.12,-11.75,-1.0,loss,2023
2023-04-17,2023-04-17 08:38:00,13124.75,13150.25,13061.0,-25.5,-1.0,loss,2023
2023-04-17,2023-04-17 09:30:00,13103.0,13121.5,13056.75,-18.5,-1.0,loss,2023
2023-04-18,2023-04-18 08:30:00,13161.0,13179.5,13114.75,-18.5,-1.0,loss,2023
2023-04-18,2023-04-18 08:50:00,13164.75,13178.5,13130.38,-13.75,-1.0,loss,2023
2023-04-18,2023-04-18 09:39:00,13154.75,13176.5,13100.38,-21.75,-1.0,loss,2023
2023-04-18,2023-04-18 10:51:00,13175.0,13187.5,13143.75,-12.5,-1.0,loss,2023
2023-04-20,2023-04-20 09:06:00,13110.5,13122.25,13081.12,-11.75,-1.0,loss,2023
2023-04-20,2023-04-20 09:07:00,13098.0,13113.0,13060.5,-15.0,-1.0,loss,2023
2023-04-24,2023-04-24 08:36:00,13051.0,13064.5,13017.25,33.75,2.5,win,2023
2023-04-24,2023-04-24 08:42:00,13017.5,13033.75,12976.88,40.62,2.5,win,2023
2023-04-24,2023-04-24 09:01:00,13015.25,13033.25,12970.25,45.0,2.5,win,2023
2023-04-25,2023-04-25 09:51:00,12924.25,12937.25,12891.75,32.5,2.5,win,2023
2023-04-26,2023-04-26 10:34:00,12967.75,12980.75,12935.25,32.5,2.5,win,2023
2023-05-03,2023-05-03 08:46:00,13197.5,13213.5,13157.5,-16.0,-1.0,loss,2023
2023-05-03,2023-05-03 09:01:00,13188.75,13204.25,13150.0,-15.5,-1.0,loss,2023
2023-05-03,2023-05-03 09:26:00,13184.5,13197.25,13152.62,-12.75,-1.0,loss,2023
2023-05-04,2023-05-04 09:50:00,13037.0,13053.25,12996.38,-16.25,-1.0,loss,2023
2023-05-10,2023-05-10 08:44:00,13336.75,13356.25,13288.0,-19.5,-1.0,loss,2023
2023-05-10,2023-05-10 10:51:00,13347.5,13362.0,13311.25,36.25,2.5,win,2023
2023-05-10,2023-05-10 10:58:00,13325.75,13340.0,13290.12,-14.25,-1.0,loss,2023
2023-05-10,2023-05-10 11:11:00,13321.25,13340.75,13272.5,48.75,2.5,win,2023
2023-05-10,2023-05-10 11:24:00,13286.25,13309.75,13227.5,-23.5,-1.0,loss,2023
2023-05-12,2023-05-12 09:12:00,13402.25,13417.25,13364.75,37.5,2.5,win,2023
2023-05-12,2023-05-12 09:15:00,13384.75,13401.0,13344.12,-16.25,-1.0,loss,2023
2023-05-12,2023-05-12 10:20:00,13366.0,13378.25,13335.38,30.62,2.5,win,2023
2023-05-12,2023-05-12 10:37:00,13342.25,13356.75,13306.0,-14.5,-1.0,loss,2023
2023-05-19,2023-05-19 09:05:00,13872.5,13893.75,13819.38,-21.25,-1.0,loss,2023
2023-05-19,2023-05-19 09:15:00,13857.0,13884.5,13788.25,-27.5,-1.0,loss,2023
2023-05-19,2023-05-19 09:27:00,13868.25,13894.5,13802.62,8.75,0.33,win,2023
2023-05-19,2023-05-19 10:30:00,13829.5,13849.5,13779.5,-20.0,-1.0,loss,2023
2023-05-23,2023-05-23 10:35:00,13814.25,13828.75,13778.0,36.25,2.5,win,2023
2023-05-23,2023-05-23 10:37:00,13812.5,13826.25,13778.12,34.38,2.5,win,2023
2023-05-23,2023-05-23 10:38:00,13799.5,13814.25,13762.62,-14.75,-1.0,loss,2023
2023-05-23,2023-05-23 10:40:00,13796.5,13810.0,13762.75,-13.5,-1.0,loss,2023
2023-05-23,2023-05-23 10:42:00,13788.5,13804.75,13747.88,-16.25,-1.0,loss,2023
2023-05-23,2023-05-23 10:47:00,13777.75,13792.75,13740.25,-15.0,-1.0,loss,2023
2023-05-24,2023-05-24 08:40:00,13586.25,13601.25,13548.75,-15.0,-1.0,loss,2023
2023-05-24,2023-05-24 08:48:00,13589.5,13604.5,13552.0,-15.0,-1.0,loss,2023
2023-05-24,2023-05-24 08:51:00,13572.75,13587.75,13535.25,-15.0,-1.0,loss,2023
2023-05-24,2023-05-24 10:18:00,13586.5,13601.5,13549.0,-15.0,-1.0,loss,2023
2023-05-25,2023-05-25 09:54:00,13932.25,13951.75,13883.5,-19.5,-1.0,loss,2023
2023-05-29,2023-05-29 09:25:00,14379.0,14385.75,14362.12,-6.75,-1.0,loss,2023
2023-05-29,2023-05-29 09:30:00,14379.0,14385.25,14363.38,-6.25,-1.0,loss,2023
2023-05-29,2023-05-29 09:58:00,14377.0,14381.75,14365.12,-4.75,-1.0,loss,2023
2023-05-29,2023-05-29 10:06:00,14378.25,14383.25,14365.75,-5.0,-1.0,loss,2023
2023-05-29,2023-05-29 10:07:00,14376.25,14380.5,14365.62,-4.25,-1.0,loss,2023
2023-05-30,2023-05-30 10:05:00,14432.0,14445.5,14398.25,-13.5,-1.0,loss,2023
2023-05-30,2023-05-30 10:27:00,14421.75,14439.0,14378.62,-17.25,-1.0,loss,2023
2023-05-30,2023-05-30 11:28:00,14383.0,14400.75,14338.62,44.38,2.5,win,2023
2023-05-30,2023-05-30 11:30:00,14373.75,14389.0,14335.62,-15.25,-1.0,loss,2023
2023-05-31,2023-05-31 08:57:00,14312.25,14331.75,14263.5,48.75,2.5,win,2023
2023-05-31,2023-05-31 10:50:00,14270.75,14284.0,14237.62,-13.25,-1.0,loss,2023
2023-06-02,2023-06-02 10:12:00,14560.75,14579.25,14514.5,-18.5,-1.0,loss,2023
2023-06-05,2023-06-05 11:28:00,14647.75,14668.5,14595.88,51.88,2.5,win,2023
2023-06-06,2023-06-06 10:37:00,14569.75,14587.5,14525.38,3.5,0.2,win,2023
2023-06-06,2023-06-06 10:41:00,14553.25,14569.0,14513.88,-15.75,-1.0,loss,2023
2023-06-06,2023-06-06 11:25:00,14555.25,14569.25,14520.25,-14.0,-1.0,loss,2023
2023-06-07,2023-06-07 08:35:00,14515.5,14539.25,14456.12,59.38,2.5,win,2023
2023-06-09,2023-06-09 08:49:00,14582.75,14615.5,14500.88,-32.75,-1.0,loss,2023
2023-06-09,2023-06-09 09:56:00,14538.25,14559.5,14485.12,-21.25,-1.0,loss,2023
2023-06-09,2023-06-09 10:23:00,14530.25,14548.75,14484.0,-18.5,-1.0,loss,2023
2023-06-09,2023-06-09 10:27:00,14509.5,14524.75,14471.38,-15.25,-1.0,loss,2023
2023-06-13,2023-06-13 10:00:00,15039.25,15058.0,14992.38,-18.75,-1.0,loss,2023
2023-06-13,2023-06-13 10:25:00,15052.75,15067.25,15016.5,-14.5,-1.0,loss,2023
2023-06-14,2023-06-14 11:00:00,15168.0,15180.25,15137.38,30.62,2.5,win,2023
2023-06-14,2023-06-14 11:30:00,15125.25,15139.0,15090.88,-13.75,-1.0,loss,2023
2023-06-16,2023-06-16 09:27:00,15329.5,15345.25,15290.12,-15.75,-1.0,loss,2023
2023-06-22,2023-06-22 11:02:00,15099.0,15120.0,15046.5,-21.0,-1.0,loss,2023
2023-06-26,2023-06-26 08:40:00,15042.25,15063.25,14989.75,-21.0,-1.0,loss,2023
2023-06-26,2023-06-26 09:18:00,14995.75,15015.25,14947.0,-19.5,-1.0,loss,2023
2023-06-26,2023-06-26 09:41:00,14998.25,15018.25,14948.25,50.0,2.5,win,2023
