timeframe,fvg_ts,year,month,symbol,direction,displacement,gap_width,gap_low,gap_high,gap_mid,touched_10d,touch_ts,reclaimed_after_touch,reclaim_ts,width_ge_5,width_ge_10,width_ge_20,width_ge_30,width_ge_50
30m,2026-03-24T07:30:00.000000,2026,3,NQM6,bull,false,36.25,24397.75,24434.0,24415.875,true,2026-03-24T07:35:00.000000,true,2026-03-24T07:35:00.000000,true,true,true,true,false
30m,2026-03-24T08:30:00.000000,2026,3,NQM6,bear,false,9.75,24424.25,24434.0,24429.125,true,2026-03-24T08:40:00.000000,true,2026-03-24T08:40:00.000000,true,false,false,false,false
30m,2026-03-24T13:00:00.000000,2026,3,NQM6,bear,false,24.5,24295.0,24319.5,24307.25,true,2026-03-24T13:02:00.000000,true,2026-03-24T13:02:00.000000,true,true,true,false,false
30m,2026-03-24T20:30:00.000000,2026,3,NQM6,bull,false,93.75,24280.75,24374.5,24327.625,true,2026-03-24T20:47:00.000000,true,2026-03-24T20:47:00.000000,true,true,true,true,true
30m,2026-03-25T02:00:00.000000,2026,3,NQM6,bear,false,28.0,24401.0,24429.0,24415.0,true,2026-03-25T04:14:00.000000,true,2026-03-25T04:14:00.000000,true,true,true,false,false
30m,2026-03-25T02:30:00.000000,2026,3,NQM6,bear,false,14.0,24378.5,24392.5,24385.5,true,2026-03-25T02:32:00.000000,true,2026-03-25T02:32:00.000000,true,true,false,false,false
30m,2026-03-25T04:00:00.000000,2026,3,NQM6,bull,false,19.25,24356.25,24375.5,24365.875,true,2026-03-25T05:55:00.000000,true,2026-03-25T05:55:00.000000,true,true,false,false,false
30m,2026-03-25T04:30:00.000000,2026,3,NQM6,bull,false,3.75,24389.0,24392.75,24390.875,true,2026-03-25T04:47:00.000000,true,2026-03-25T04:47:00.000000,false,false,false,false,false
30m,2026-03-25T06:00:00.000000,2026,3,NQM6,bear,false,19.5,24383.0,24402.5,24392.75,true,2026-03-25T06:51:00.000000,true,2026-03-25T06:51:00.000000,true,true,false,false,false
30m,2026-03-25T08:00:00.000000,2026,3,NQM6,bull,true,5.5,24403.0,24408.5,24405.75,true,2026-03-25T12:23:00.000000,true,2026-03-25T12:23:00.000000,true,false,false,false,false
30m,2026-03-25T08:30:00.000000,2026,3,NQM6,bull,true,5.0,24419.75,24424.75,24422.25,true,2026-03-25T08:57:00.000000,true,2026-03-25T08:57:00.000000,true,false,false,false,false
30m,2026-03-25T15:30:00.000000,2026,3,NQM6,bear,false,11.75,24444.75,24456.5,24450.625,true,2026-03-25T15:33:00.000000,true,2026-03-25T15:33:00.000000,true,true,false,false,false
30m,2026-03-25T19:00:00.000000,2026,3,NQM6,bear,false,11.5,24395.0,24406.5,24400.75,true,2026-03-25T19:20:00.000000,true,2026-03-25T19:20:00.000000,true,true,false,false,false
30m,2026-03-25T22:30:00.000000,2026,3,NQM6,bear,false,4.0,24345.25,24349.25,24347.25,true,2026-03-25T22:49:00.000000,true,2026-03-25T22:49:00.000000,false,false,false,false,false
30m,2026-03-26T00:30:00.000000,2026,3,NQM6,bull,false,10.5,24332.5,24343.0,24337.75,true,2026-03-26T00:55:00.000000,true,2026-03-26T00:55:00.000000,true,true,false,false,false
30m,2026-03-26T02:30:00.000000,2026,3,NQM6,bear,true,9.0,24329.5,24338.5,24334.0,true,2026-03-26T03:22:00.000000,true,2026-03-26T03:22:00.000000,true,false,false,false,false
30m,2026-03-26T03:30:00.000000,2026,3,NQM6,bull,true,4.5,24329.5,24334.0,24331.75,true,2026-03-26T04:53:00.000000,true,2026-03-26T04:53:00.000000,false,false,false,false,false
30m,2026-03-26T04:00:00.000000,2026,3,NQM6,bull,false,7.5,24346.5,24354.0,24350.25,true,2026-03-26T04:24:00.000000,true,2026-03-26T04:24:00.000000,true,false,false,false,false
30m,2026-03-26T05:00:00.000000,2026,3,NQM6,bear,true,13.75,24340.25,24354.0,24347.125,true,2026-03-26T05:05:00.000000,true,2026-03-26T05:05:00.000000,true,true,false,false,false
30m,2026-03-26T05:30:00.000000,2026,3,NQM6,bear,false,22.75,24294.25,24317.0,24305.625,true,2026-03-26T05:41:00.000000,true,2026-03-26T05:41:00.000000,true,true,true,false,false
30m,2026-03-26T08:30:00.000000,2026,3,NQM6,bear,false,18.25,24218.5,24236.75,24227.625,true,2026-03-26T08:35:00.000000,true,2026-03-26T08:35:00.000000,true,true,false,false,false
30m,2026-03-26T14:00:00.000000,2026,3,NQM6,bull,false,9.0,24159.75,24168.75,24164.25,true,2026-03-26T14:11:00.000000,true,2026-03-26T14:11:00.000000,true,false,false,false,false
30m,2026-03-26T15:00:00.000000,2026,3,NQM6,bear,false,39.0,24129.75,24168.75,24149.25,true,2026-04-01T06:30:00.000000,true,2026-04-01T06:30:00.000000,true,true,true,true,false
30m,2026-03-26T16:30:00.000000,2026,3,NQM6,bear,false,36.75,24014.5,24051.25,24032.875,true,2026-03-26T16:36:00.000000,true,2026-03-26T16:36:00.000000,true,true,true,true,false
30m,2026-03-26T18:00:00.000000,2026,3,NQM6,bear,false,32.0,23900.75,23932.75,23916.75,true,2026-03-26T18:03:00.000000,true,2026-03-26T18:03:00.000000,true,true,true,true,false
30m,2026-03-26T19:30:00.000000,2026,3,NQM6,bear,false,2.25,23845.75,23848.0,23846.875,true,2026-03-26T20:11:00.000000,true,2026-03-26T20:25:00.000000,false,false,false,false,false
30m,2026-03-27T01:30:00.000000,2026,3,NQM6,bull,false,1.0,23849.25,23850.25,23849.75,true,2026-03-27T01:46:00.000000,true,2026-03-27T01:46:00.000000,false,false,false,false,false
30m,2026-03-27T04:00:00.000000,2026,3,NQM6,bull,false,14.0,23868.0,23882.0,23875.0,true,2026-03-27T04:08:00.000000,true,2026-03-27T04:08:00.000000,true,true,false,false,false
30m,2026-03-27T05:00:00.000000,2026,3,NQM6,bull,false,11.75,23902.75,23914.5,23908.625,true,2026-03-27T05:01:00.000000,true,2026-03-27T05:01:00.000000,true,true,false,false,false
30m,2026-03-27T05:30:00.000000,2026,3,NQM6,bull,false,3.5,23921.0,23924.5,23922.75,true,2026-03-27T05:59:00.000000,true,2026-03-27T05:59:00.000000,false,false,false,false,false
30m,2026-03-27T07:00:00.000000,2026,3,NQM6,bear,false,3.75,23906.75,23910.5,23908.625,true,2026-03-31T19:23:00.000000,true,2026-03-31T19:23:00.000000,false,false,false,false,false
30m,2026-03-27T07:30:00.000000,2026,3,NQM6,bear,false,1.0,23893.75,23894.75,23894.25,true,2026-03-27T07:48:00.000000,true,2026-03-27T07:48:00.000000,false,false,false,false,false
30m,2026-03-27T08:30:00.000000,2026,3,NQM6,bear,false,30.75,23823.0,23853.75,23838.375,true,2026-03-27T08:33:00.000000,true,2026-03-27T08:33:00.000000,true,true,true,true,false
30m,2026-03-27T11:00:00.000000,2026,3,NQM6,bear,false,60.75,23659.75,23720.5,23690.125,true,2026-03-27T11:30:00.000000,true,2026-03-27T11:30:00.000000,true,true,true,true,true
30m,2026-03-27T14:00:00.000000,2026,3,NQM6,bear,false,15.5,23558.5,23574.0,23566.25,true,2026-03-27T14:18:00.000000,true,2026-03-27T14:18:00.000000,true,true,false,false,false
30m,2026-03-27T16:30:00.000000,2026,3,NQM6,bear,false,3.75,23515.0,23518.75,23516.875,true,2026-03-27T16:50:00.000000,true,2026-03-27T16:50:00.000000,false,false,false,false,false
30m,2026-03-27T17:30:00.000000,2026,3,NQM6,bear,false,35.25,23409.0,23444.25,23426.625,true,2026-03-27T17:35:00.000000,true,2026-03-27T17:35:00.000000,true,true,true,true,false
30m,2026-03-27T18:00:00.000000,2026,3,NQM6,bear,false,0.25,23376.75,23377.0,23376.875,true,2026-03-27T18:20:00.000000,true,2026-03-27T18:20:00.000000,false,false,false,false,false
30m,2026-03-29T22:30:00.000000,2026,3,NQM6,bear,false,4.25,23238.75,23243.0,23240.875,true,2026-03-29T22:35:00.000000,true,2026-03-29T22:35:00.000000,false,false,false,false,false
30m,2026-03-30T02:00:00.000000,2026,3,NQM6,bull,false,7.5,23188.0,23195.5,23191.75,true,2026-03-30T02:29:00.000000,true,2026-03-30T02:29:00.000000,true,false,false,false,false
30m,2026-03-30T03:00:00.000000,2026,3,NQM6,bull,false,19.0,23231.25,23250.25,23240.75,true,2026-03-30T17:13:00.000000,true,2026-03-30T17:13:00.000000,true,true,false,false,false
30m,2026-03-30T03:30:00.000000,2026,3,NQM6,bull,false,3.75,23275.0,23278.75,23276.875,true,2026-03-30T03:46:00.000000,true,2026-03-30T03:46:00.000000,false,false,false,false,false
30m,2026-03-30T04:30:00.000000,2026,3,NQM6,bull,false,14.75,23299.75,23314.5,23307.125,true,2026-03-30T04:51:00.000000,true,2026-03-30T04:51:00.000000,true,true,false,false,false
30m,2026-03-30T06:30:00.000000,2026,3,NQM6,bull,false,10.25,23358.0,23368.25,23363.125,true,2026-03-30T06:32:00.000000,true,2026-03-30T06:32:00.000000,true,true,false,false,false
30m,2026-03-30T08:30:00.000000,2026,3,NQM6,bull,false,3.5,23414.25,23417.75,23416.0,true,2026-03-30T08:48:00.000000,true,2026-03-30T08:48:00.000000,false,false,false,false,false
30m,2026-03-30T11:30:00.000000,2026,3,NQM6,bull,false,31.0,23417.0,23448.0,23432.5,true,2026-03-30T11:57:00.000000,true,2026-03-30T11:57:00.000000,true,true,true,true,false
30m,2026-03-30T14:00:00.000000,2026,3,NQM6,bear,false,99.5,23382.75,23482.25,23432.5,true,2026-03-30T14:14:00.000000,true,2026-03-30T14:14:00.000000,true,true,true,true,true
30m,2026-03-30T17:30:00.000000,2026,3,NQM6,bear,false,13.0,23254.0,23267.0,23260.5,true,2026-03-30T17:47:00.000000,true,2026-03-30T17:47:00.000000,true,true,false,false,false
30m,2026-03-30T19:00:00.000000,2026,3,NQM6,bear,false,23.75,23130.0,23153.75,23141.875,true,2026-03-30T19:02:00.000000,true,2026-03-30T19:02:00.000000,true,true,true,false,false
30m,2026-03-30T23:00:00.000000,2026,3,NQM6,bear,false,8.75,23100.0,23108.75,23104.375,true,2026-03-31T00:43:00.000000,false,,true,false,false,false,false
30m,2026-03-30T23:30:00.000000,2026,3,NQM6,bear,false,38.0,23059.75,23097.75,23078.75,true,2026-03-31T00:00:00.000000,true,2026-03-31T00:00:00.000000,true,true,true,true,false
30m,2026-03-31T01:00:00.000000,2026,3,NQM6,bull,true,77.0,23083.25,23160.25,23121.75,true,2026-03-31T01:10:00.000000,true,2026-03-31T01:10:00.000000,true,true,true,true,true
30m,2026-03-31T01:30:00.000000,2026,3,NQM6,bull,false,29.25,23283.75,23313.0,23298.375,true,2026-03-31T03:49:00.000000,true,2026-03-31T03:49:00.000000,true,true,true,false,false
30m,2026-03-31T08:00:00.000000,2026,3,NQM6,bull,false,13.0,23309.5,23322.5,23316.0,true,2026-03-31T08:27:00.000000,true,2026-03-31T08:27:00.000000,true,true,false,false,false
30m,2026-03-31T11:30:00.000000,2026,3,NQM6,bull,false,5.0,23321.0,23326.0,23323.5,true,2026-03-31T11:36:00.000000,true,2026-03-31T11:36:00.000000,true,false,false,false,false
30m,2026-03-31T14:00:00.000000,2026,3,NQM6,bull,false,90.25,23405.5,23495.75,23450.625,true,2026-03-31T14:10:00.000000,true,2026-03-31T14:10:00.000000,true,true,true,true,true
30m,2026-03-31T16:30:00.000000,2026,3,NQM6,bull,true,10.5,23520.75,23531.25,23526.0,true,2026-03-31T16:35:00.000000,true,2026-03-31T16:35:00.000000,true,true,false,false,false
30m,2026-03-31T17:00:00.000000,2026,3,NQM6,bull,false,193.0,23568.0,23761.0,23664.5,true,2026-03-31T17:09:00.000000,true,2026-03-31T17:09:00.000000,true,true,true,true,true
30m,2026-03-31T19:30:00.000000,2026,3,NQM6,bull,false,3.0,23872.0,23875.0,23873.5,true,2026-03-31T19:33:00.000000,true,2026-03-31T19:33:00.000000,false,false,false,false,false
30m,2026-03-31T23:30:00.000000,2026,3,NQM6,bull,false,0.25,23973.5,23973.75,23973.625,true,2026-03-31T23:32:00.000000,true,2026-03-31T23:32:00.000000,false,false,false,false,false
30m,2026-04-01T00:00:00.000000,2026,4,NQM6,bull,false,20.75,23984.5,24005.25,23994.875,true,2026-04-01T00:21:00.000000,true,2026-04-01T00:21:00.000000,true,true,true,false,false
30m,2026-04-01T04:30:00.000000,2026,4,NQM6,bull,false,6.0,23993.5,23999.5,23996.5,true,2026-04-01T04:36:00.000000,true,2026-04-01T04:36:00.000000,true,false,false,false,false
30m,2026-04-01T05:30:00.000000,2026,4,NQM6,bull,false,8.25,24022.5,24030.75,24026.625,true,2026-04-01T05:36:00.000000,true,2026-04-01T05:36:00.000000,true,false,false,false,false
30m,2026-04-01T06:30:00.000000,2026,4,NQM6,bull,true,48.25,24064.5,24112.75,24088.625,true,2026-04-01T07:50:00.000000,true,2026-04-01T07:50:00.000000,true,true,true,true,false
30m,2026-04-01T07:00:00.000000,2026,4,NQM6,bull,false,4.25,24126.75,24131.0,24128.875,true,2026-04-01T07:22:00.000000,true,2026-04-01T07:22:00.000000,false,false,false,false,false
30m,2026-04-01T08:00:00.000000,2026,4,NQM6,bear,false,24.5,24106.5,24131.0,24118.75,true,2026-04-01T08:26:00.000000,true,2026-04-01T08:26:00.000000,true,true,true,false,false
30m,2026-04-01T11:00:00.000000,2026,4,NQM6,bull,false,36.0,24087.5,24123.5,24105.5,true,2026-04-01T11:01:00.000000,true,2026-04-01T11:01:00.000000,true,true,true,true,false
30m,2026-04-01T11:30:00.000000,2026,4,NQM6,bull,false,6.0,24140.0,24146.0,24143.0,true,2026-04-01T12:22:00.000000,true,2026-04-01T12:22:00.000000,true,false,false,false,false
30m,2026-04-01T13:00:00.000000,2026,4,NQM6,bear,false,22.0,24101.5,24123.5,24112.5,true,2026-04-01T13:28:00.000000,true,2026-04-01T13:28:00.000000,true,true,true,false,false
30m,2026-04-01T14:00:00.000000,2026,4,NQM6,bull,true,7.25,24101.5,24108.75,24105.125,true,2026-04-02T01:05:00.000000,true,2026-04-02T01:05:00.000000,true,false,false,false,false
30m,2026-04-01T15:00:00.000000,2026,4,NQM6,bull,false,37.75,24210.75,24248.5,24229.625,true,2026-04-01T15:29:00.000000,true,2026-04-01T15:29:00.000000,true,true,true,true,false
30m,2026-04-01T16:00:00.000000,2026,4,NQM6,bull,false,7.75,24286.75,24294.5,24290.625,true,2026-04-01T16:16:00.000000,true,2026-04-01T16:16:00.000000,true,false,false,false,false
30m,2026-04-01T18:00:00.000000,2026,4,NQM6,bear,true,40.75,24273.5,24314.25,24293.875,true,2026-04-06T02:11:00.000000,true,2026-04-06T02:11:00.000000,true,true,true,true,false
30m,2026-04-01T18:30:00.000000,2026,4,NQM6,bear,false,60.75,24204.75,24265.5,24235.125,true,2026-04-01T18:41:00.000000,true,2026-04-01T18:41:00.000000,true,true,true,true,true
30m,2026-04-02T01:30:00.000000,2026,4,NQM6,bear,false,175.75,23978.75,24154.5,24066.625,true,2026-04-02T14:16:00.000000,true,2026-04-02T14:16:00.000000,true,true,true,true,true
30m,2026-04-02T02:30:00.000000,2026,4,NQM6,bear,false,17.75,23894.75,23912.5,23903.625,true,2026-04-02T02:58:00.000000,true,2026-04-02T02:58:00.000000,true,true,false,false,false
30m,2026-04-02T04:00:00.000000,2026,4,NQM6,bear,false,10.5,23841.25,23851.75,23846.5,true,2026-04-02T04:18:00.000000,true,2026-04-02T04:18:00.000000,true,true,false,false,false
30m,2026-04-02T11:30:00.000000,2026,4,NQM6,bear,false,25.0,23750.0,23775.0,23762.5,true,2026-04-02T11:33:00.000000,true,2026-04-02T11:33:00.000000,true,true,true,false,false
30m,2026-04-02T14:00:00.000000,2026,4,NQM6,bull,false,91.25,23767.75,23859.0,23813.375,true,2026-04-02T14:05:00.000000,true,2026-04-02T14:05:00.000000,true,true,true,true,true
30m,2026-04-02T14:30:00.000000,2026,4,NQM6,bull,true,23.5,23908.25,23931.75,23920.0,false,,false,,true,true,true,false,false
30m,2026-04-02T15:00:00.000000,2026,4,NQM6,bull,false,100.75,24004.25,24105.0,24054.625,true,2026-04-02T15:03:00.000000,true,2026-04-02T15:03:00.000000,true,true,true,true,true
30m,2026-04-02T20:00:00.000000,2026,4,NQM6,bull,false,17.75,24182.0,24199.75,24190.875,true,2026-04-02T20:09:00.000000,true,2026-04-02T20:09:00.000000,true,true,false,false,false
30m,2026-04-03T00:00:00.000000,2026,4,NQM6,bull,false,2.5,24212.25,24214.75,24213.5,true,2026-04-03T00:38:00.000000,true,2026-04-03T00:38:00.000000,false,false,false,false,false
30m,2026-04-03T02:00:00.000000,2026,4,NQM6,bear,false,1.25,24205.5,24206.75,24206.125,true,2026-04-03T02:17:00.000000,true,2026-04-03T02:17:00.000000,false,false,false,false,false
30m,2026-04-03T07:00:00.000000,2026,4,NQM6,bear,false,13.5,24154.25,24167.75,24161.0,true,2026-04-03T07:31:00.000000,true,2026-04-03T07:31:00.000000,true,true,false,false,false
30m,2026-04-03T11:30:00.000000,2026,4,NQM6,bull,false,2.25,24144.25,24146.5,24145.375,true,2026-04-03T11:51:00.000000,true,2026-04-03T11:51:00.000000,false,false,false,false,false
30m,2026-04-05T22:00:00.000000,2026,4,NQM6,bear,true,18.5,24094.25,24112.75,24103.5,true,2026-04-05T22:58:00.000000,true,2026-04-05T22:58:00.000000,true,true,false,false,false
30m,2026-04-05T22:30:00.000000,2026,4,NQM6,bear,true,9.0,24097.0,24106.0,24101.5,true,2026-04-05T22:58:00.000000,true,2026-04-05T22:58:00.000000,true,false,false,false,false
30m,2026-04-06T00:30:00.000000,2026,4,NQM6,bull,false,80.0,24092.5,24172.5,24132.5,true,2026-04-06T03:19:00.000000,true,2026-04-06T03:19:00.000000,true,true,true,true,true
30m,2026-04-06T03:30:00.000000,2026,4,NQM6,bear,false,5.5,24216.5,24222.0,24219.25,true,2026-04-06T03:50:00.000000,true,2026-04-06T03:50:00.000000,true,false,false,false,false
30m,2026-04-06T04:30:00.000000,2026,4,NQM6,bull,false,5.0,24216.5,24221.5,24219.0,true,2026-04-06T05:48:00.000000,true,2026-04-06T05:50:00.000000,true,false,false,false,false
30m,2026-04-06T05:00:00.000000,2026,4,NQM6,bull,false,13.75,24237.25,24251.0,24244.125,true,2026-04-06T05:29:00.000000,true,2026-04-06T05:29:00.000000,true,true,false,false,false
30m,2026-04-06T08:00:00.000000,2026,4,NQM6,bull,false,47.0,24261.75,24308.75,24285.25,true,2026-04-06T10:46:00.000000,true,2026-04-06T10:46:00.000000,true,true,true,true,false
30m,2026-04-06T08:30:00.000000,2026,4,NQM6,bull,false,18.5,24325.5,24344.0,24334.75,true,2026-04-06T08:31:00.000000,true,2026-04-06T08:31:00.000000,true,true,false,false,false
30m,2026-04-06T09:00:00.000000,2026,4,NQM6,bull,false,7.5,24360.25,24367.75,24364.0,true,2026-04-06T09:50:00.000000,true,2026-04-06T09:50:00.000000,true,false,false,false,false
30m,2026-04-06T10:00:00.000000,2026,4,NQM6,bear,false,8.75,24359.0,24367.75,24363.375,true,2026-04-06T10:10:00.000000,true,2026-04-06T10:10:00.000000,true,false,false,false,false
30m,2026-04-06T11:00:00.000000,2026,4,NQM6,bear,false,10.0,24316.5,24326.5,24321.5,true,2026-04-06T12:28:00.000000,true,2026-04-06T12:28:00.000000,true,true,false,false,false
30m,2026-04-06T22:30:00.000000,2026,4,NQM6,bear,false,12.0,24328.0,24340.0,24334.0,true,2026-04-06T23:10:00.000000,true,2026-04-06T23:10:00.000000,true,true,false,false,false
30m,2026-04-07T01:30:00.000000,2026,4,NQM6,bear,true,7.75,24282.75,24290.5,24286.625,true,2026-04-07T01:32:00.000000,true,2026-04-07T01:32:00.000000,true,false,false,false,false
30m,2026-04-07T02:00:00.000000,2026,4,NQM6,bear,false,51.0,24197.5,24248.5,24223.0,true,2026-04-07T02:28:00.000000,true,2026-04-07T02:28:00.000000,true,true,true,true,true
30m,2026-04-07T08:30:00.000000,2026,4,NQM6,bull,false,81.75,24251.25,24333.0,24292.125,true,2026-04-07T10:09:00.000000,true,2026-04-07T10:09:00.000000,true,true,true,true,true
30m,2026-04-07T10:30:00.000000,2026,4,NQM6,bear,true,19.75,24351.75,24371.5,24361.625,true,2026-04-07T19:56:00.000000,true,2026-04-07T19:56:00.000000,true,true,false,false,false
30m,2026-04-07T11:00:00.000000,2026,4,NQM6,bear,false,37.0,24258.0,24295.0,24276.5,true,2026-04-07T11:26:00.000000,true,2026-04-07T11:26:00.000000,true,true,true,true,false
30m,2026-04-07T14:00:00.000000,2026,4,NQM6,bear,false,64.25,24132.0,24196.25,24164.125,true,2026-04-07T14:24:00.000000,true,2026-04-07T14:24:00.000000,true,true,true,true,true
30m,2026-04-07T16:00:00.000000,2026,4,NQM6,bull,true,18.25,24087.25,24105.5,24096.375,true,2026-04-07T18:55:00.000000,true,2026-04-07T18:57:00.000000,true,true,false,false,false
30m,2026-04-07T16:30:00.000000,2026,4,NQM6,bull,false,42.25,24133.0,24175.25,24154.125,true,2026-04-07T16:39:00.000000,true,2026-04-07T16:39:00.000000,true,true,true,true,false
30m,2026-04-07T20:00:00.000000,2026,4,NQM6,bull,false,48.0,24297.75,24345.75,24321.75,false,,false,,true,true,true,true,false
30m,2026-04-07T22:00:00.000000,2026,4,NQM6,bull,true,86.5,24416.0,24502.5,24459.25,true,2026-04-07T22:32:00.000000,true,2026-04-07T22:33:00.000000,true,true,true,true,true
30m,2026-04-07T23:00:00.000000,2026,4,NQM6,bull,false,247.5,24666.0,24913.5,24789.75,true,2026-04-12T22:00:00.000000,true,2026-04-12T22:00:00.000000,true,true,true,true,true
30m,2026-04-07T23:30:00.000000,2026,4,NQM6,bull,false,86.25,24924.5,25010.75,24967.625,true,2026-04-07T23:45:00.000000,true,2026-04-07T23:45:00.000000,true,true,true,true,true
30m,2026-04-08T04:30:00.000000,2026,4,NQM6,bull,false,16.5,25104.5,25121.0,25112.75,true,2026-04-08T04:54:00.000000,true,2026-04-08T04:54:00.000000,true,true,false,false,false
30m,2026-04-08T09:00:00.000000,2026,4,NQM6,bull,false,27.5,25176.25,25203.75,25190.0,true,2026-04-08T09:04:00.000000,true,2026-04-08T09:04:00.000000,true,true,true,false,false
30m,2026-04-08T14:00:00.000000,2026,4,NQM6,bear,false,81.75,25105.0,25186.75,25145.875,true,2026-04-08T16:03:00.000000,true,2026-04-08T16:03:00.000000,true,true,true,true,true
30m,2026-04-08T16:00:00.000000,2026,4,NQM6,bull,false,17.75,25044.0,25061.75,25052.875,true,2026-04-08T16:19:00.000000,true,2026-04-08T16:19:00.000000,true,true,false,false,false
30m,2026-04-08T19:00:00.000000,2026,4,NQM6,bear,false,20.0,25012.0,25032.0,25022.0,true,2026-04-08T19:15:00.000000,true,2026-04-08T19:15:00.000000,true,true,true,false,false
30m,2026-04-08T20:00:00.000000,2026,4,NQM6,bull,false,36.25,25012.0,25048.25,25030.125,true,2026-04-08T20:29:00.000000,true,2026-04-08T20:29:00.000000,true,true,true,true,false
30m,2026-04-09T02:00:00.000000,2026,4,NQM6,bull,false,1.75,25021.0,25022.75,25021.875,true,2026-04-09T03:17:00.000000,true,2026-04-09T03:17:00.000000,false,false,false,false,false
30m,2026-04-09T02:30:00.000000,2026,4,NQM6,bull,false,0.75,25025.5,25026.25,25025.875,true,2026-04-09T03:02:00.000000,true,2026-04-09T03:02:00.000000,false,false,false,false,false
30m,2026-04-09T08:00:00.000000,2026,4,NQM6,bear,true,5.75,24991.0,24996.75,24993.875,true,2026-04-09T08:43:00.000000,true,2026-04-09T08:43:00.000000,true,false,false,false,false
30m,2026-04-09T11:00:00.000000,2026,4,NQM6,bear,false,3.5,24998.75,25002.25,25000.5,true,2026-04-09T11:01:00.000000,true,2026-04-09T11:01:00.000000,false,false,false,false,false
30m,2026-04-09T12:00:00.000000,2026,4,NQM6,bull,false,28.25,24998.75,25027.0,25012.875,true,2026-04-09T12:23:00.000000,true,2026-04-09T12:23:00.000000,true,true,true,false,false
30m,2026-04-09T16:00:00.000000,2026,4,NQM6,bull,false,82.75,25105.75,25188.5,25147.125,true,2026-04-09T16:36:00.000000,true,2026-04-09T16:36:00.000000,true,true,true,true,true
30m,2026-04-09T19:30:00.000000,2026,4,NQM6,bull,false,29.0,25191.5,25220.5,25206.0,true,2026-04-09T20:06:00.000000,true,2026-04-09T20:06:00.000000,true,true,true,false,false
30m,2026-04-09T22:30:00.000000,2026,4,NQM6,bear,false,2.25,25233.25,25235.5,25234.375,true,2026-04-09T23:48:00.000000,true,2026-04-09T23:48:00.000000,false,false,false,false,false
30m,2026-04-10T01:00:00.000000,2026,4,NQM6,bull,false,19.0,25236.75,25255.75,25246.25,true,2026-04-10T01:16:00.000000,true,2026-04-10T01:16:00.000000,true,true,false,false,false
